Sum of civilian_deaths,country,Year,Quarter,Month,Day,Sum of fatalities,Sum of latitude,Sum of longitude,region,Sum of year
0,Afghanistan,1994,Qtr 2,April,4,24,36.125942,68.705399,Asia,1994
0,Afghanistan,1994,Qtr 2,April,6,61,72.69052099999999,133.896017,Asia,3988
0,Afghanistan,1994,Qtr 2,April,9,5,36,67.666667,Asia,1994
0,Afghanistan,1994,Qtr 2,April,10,2,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,April,11,30,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,April,12,10,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,April,13,4,36.407119,67.936795,Asia,1994
0,Afghanistan,1994,Qtr 2,April,14,20,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,April,15,200,36.691689,68.79615,Asia,1994
0,Afghanistan,1994,Qtr 2,April,18,1,35.833333,66.166667,Asia,1994
0,Afghanistan,1994,Qtr 2,April,20,1,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,April,21,2,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,April,22,25,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,April,23,24,36.25,64.83333,Asia,1994
3,Afghanistan,1994,Qtr 2,April,28,38,103.59328200000002,207.488388,Asia,5982
0,Afghanistan,1994,Qtr 2,April,29,0,35.833333,66.166667,Asia,1994
0,Afghanistan,1994,Qtr 2,April,30,2,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,May,1,3,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,May,2,6,69.062188,138.325592,Asia,3988
0,Afghanistan,1994,Qtr 2,May,3,9,69.062188,138.325592,Asia,3988
0,Afghanistan,1994,Qtr 2,May,4,3,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,May,5,2,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,May,13,16,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,May,14,30,36.700067,67.116647,Asia,1994
26,Afghanistan,1994,Qtr 2,May,15,44,72.5826,135.249358,Asia,3988
4,Afghanistan,1994,Qtr 2,May,26,4,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,May,27,2,34,69.25,Asia,1994
0,Afghanistan,1994,Qtr 2,May,29,22,104.69203100000001,206.726899,Asia,5982
0,Afghanistan,1994,Qtr 2,May,30,6,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,June,3,54,33.390811,62.258835,Asia,1994
0,Afghanistan,1994,Qtr 2,June,7,4,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,June,11,16,67.775282,131.522443,Asia,3988
0,Afghanistan,1994,Qtr 2,June,12,28,66.142889,134.868591,Asia,3988
0,Afghanistan,1994,Qtr 2,June,16,15,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,June,18,4,69.531094,132.912796,Asia,3988
0,Afghanistan,1994,Qtr 2,June,19,1,34.531094,69.162796,Asia,1994
2,Afghanistan,1994,Qtr 2,June,20,2,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 2,June,23,3,34.531094,69.162796,Asia,1994
10,Afghanistan,1994,Qtr 2,June,25,103,137.94327300000003,269.688389,Asia,7976
0,Afghanistan,1994,Qtr 2,June,26,0,36.700067,67.116647,Asia,1994
0,Afghanistan,1994,Qtr 2,June,27,24,104.93059400000001,205.994063,Asia,5982
2,Afghanistan,1994,Qtr 2,June,28,55,68.531094,138.412796,Asia,3988
0,Afghanistan,1994,Qtr 2,June,29,46,103.54558800000001,207.542392,Asia,5982
0,Afghanistan,1994,Qtr 2,June,30,38,107.817396,201.941266,Asia,5982
4,Afghanistan,1994,Qtr 3,July,2,49,67.531094,134.162796,Asia,3988
0,Afghanistan,1994,Qtr 3,July,4,10,68.781094,137.162796,Asia,3988
1,Afghanistan,1994,Qtr 3,July,6,8,68.88108500000001,131.362797,Asia,3988
0,Afghanistan,1994,Qtr 3,July,8,12,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,July,9,25,69.32826299999999,138.842026,Asia,3988
0,Afghanistan,1994,Qtr 3,July,11,10,69.062188,138.325592,Asia,3988
0,Afghanistan,1994,Qtr 3,July,13,1,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,July,15,11,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,July,16,11,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,July,21,3,70.140276,137.847525,Asia,3988
0,Afghanistan,1994,Qtr 3,July,23,6,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,July,24,5,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,July,26,11,34.783333,70.183333,Asia,1994
0,Afghanistan,1994,Qtr 3,August,2,41,34.395614,68.866179,Asia,1994
19,Afghanistan,1994,Qtr 3,August,6,19,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,August,7,44,68.926708,138.028975,Asia,3988
0,Afghanistan,1994,Qtr 3,August,11,24,103.50796400000002,207.707785,Asia,5982
0,Afghanistan,1994,Qtr 3,August,12,25,34.3995,69.1646,Asia,1994
0,Afghanistan,1994,Qtr 3,August,14,24,70.781094,133.996126,Asia,3988
0,Afghanistan,1994,Qtr 3,August,15,2,36.00829,68.662507,Asia,1994
0,Afghanistan,1994,Qtr 3,August,16,11,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,August,18,3,68.97189900000001,138.488597,Asia,3988
0,Afghanistan,1994,Qtr 3,August,19,1,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,August,20,20,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,August,22,1,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,August,23,3,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,August,25,12,69.062188,138.325592,Asia,3988
0,Afghanistan,1994,Qtr 3,August,26,6,36.25,64.83333,Asia,1994
0,Afghanistan,1994,Qtr 3,August,27,15,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,August,28,18,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,August,29,2,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,August,30,5,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,September,1,5,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,September,2,40,67.90359699999999,137.937786,Asia,3988
0,Afghanistan,1994,Qtr 3,September,3,2,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,September,4,15,34,65,Asia,1994
25,Afghanistan,1994,Qtr 3,September,5,99,103.057477,207.348332,Asia,5982
0,Afghanistan,1994,Qtr 3,September,6,48,70,136.916667,Asia,3988
0,Afghanistan,1994,Qtr 3,September,7,5,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,September,8,13,36.25,64.83333,Asia,1994
0,Afghanistan,1994,Qtr 3,September,9,11,34.531094,69.162796,Asia,1994
1,Afghanistan,1994,Qtr 3,September,11,1,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,September,12,7,36.25,64.83333,Asia,1994
0,Afghanistan,1994,Qtr 3,September,14,99,207.186564,414.976776,Asia,11964
0,Afghanistan,1994,Qtr 3,September,15,4,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,September,16,13,71.321321,134.223017,Asia,3988
0,Afghanistan,1994,Qtr 3,September,18,26,69.80503300000001,137.540508,Asia,3988
0,Afghanistan,1994,Qtr 3,September,20,20,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,September,22,13,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,September,27,58,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 3,September,28,4,69.062188,138.325592,Asia,3988
0,Afghanistan,1994,Qtr 3,September,29,0,36.75,68.75,Asia,1994
0,Afghanistan,1994,Qtr 4,October,1,0,33.492041,64.368097,Asia,1994
0,Afghanistan,1994,Qtr 4,October,3,28,69.062188,138.325592,Asia,3988
0,Afghanistan,1994,Qtr 4,October,7,1,36.75,68.75,Asia,1994
0,Afghanistan,1994,Qtr 4,October,9,17,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,October,13,3,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,October,17,4,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,October,21,45,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,October,23,15,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,October,24,35,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,October,30,12,34.531094,69.162796,Asia,1994
4,Afghanistan,1994,Qtr 4,October,31,39,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,November,3,7,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,November,4,3,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,November,9,5,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,November,13,23,69.062188,138.325592,Asia,3988
0,Afghanistan,1994,Qtr 4,November,14,4,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,November,19,12,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,November,26,1,34.531094,69.162796,Asia,1994
0,Afghanistan,1994,Qtr 4,December,18,12,35.337118,64.931647,Asia,1994
0,Afghanistan,1994,Qtr 4,December,23,4,34.531094,69.162796,Asia,1994
0,Afghanistan,1995,Qtr 1,January,1,4,35.856469,66.384169,Asia,1995
0,Afghanistan,1995,Qtr 1,January,4,7,35.9561,67.2769,Asia,1995
0,Afghanistan,1995,Qtr 1,January,8,10,73.71253100000001,137.237289,Asia,3990
0,Afghanistan,1995,Qtr 1,January,14,5,36.304873,66.861089,Asia,1995
0,Afghanistan,1995,Qtr 1,January,19,22,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 1,January,24,26,70.08332999999999,136.5,Asia,3990
0,Afghanistan,1995,Qtr 1,January,26,26,33.33333,67.75,Asia,1995
2,Afghanistan,1995,Qtr 1,January,27,88,71.281094,137.912796,Asia,3990
0,Afghanistan,1995,Qtr 1,January,28,106,105.507225,206.027985,Asia,5985
0,Afghanistan,1995,Qtr 1,February,6,1,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 1,February,7,2,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 1,February,9,15,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 1,February,13,1,36.726131,68.865189,Asia,1995
0,Afghanistan,1995,Qtr 1,February,14,3,69.062188,138.325592,Asia,3990
0,Afghanistan,1995,Qtr 1,February,15,200,33.302944,62.1474,Asia,1995
0,Afghanistan,1995,Qtr 1,February,16,11,142.783574,263.491665,Asia,7980
0,Afghanistan,1995,Qtr 1,February,17,28,70.775461,130.868116,Asia,3990
0,Afghanistan,1995,Qtr 1,February,18,1,33,65,Asia,1995
0,Afghanistan,1995,Qtr 1,February,25,13,69.062188,138.325592,Asia,3990
4,Afghanistan,1995,Qtr 1,March,1,4,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 1,March,6,80,141.367061,272.853348,Asia,7980
0,Afghanistan,1995,Qtr 1,March,7,54,69.062188,138.325592,Asia,3990
0,Afghanistan,1995,Qtr 1,March,11,74,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 1,March,12,20,34.531094,69.162796,Asia,1995
3,Afghanistan,1995,Qtr 1,March,13,15,68.8212,138.298,Asia,3990
0,Afghanistan,1995,Qtr 1,March,15,8,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 1,March,16,59,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 1,March,17,41,103.485588,207.442692,Asia,5985
0,Afghanistan,1995,Qtr 1,March,19,150,34.385312,69.073766,Asia,1995
0,Afghanistan,1995,Qtr 1,March,26,1,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 1,March,27,50,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 1,March,29,200,33.390811,62.258835,Asia,1995
0,Afghanistan,1995,Qtr 1,March,30,0,32.7506,62.5883,Asia,1995
0,Afghanistan,1995,Qtr 2,April,4,880,32.5,62.5,Asia,1995
0,Afghanistan,1995,Qtr 2,April,7,45,72.5,141,Asia,3990
0,Afghanistan,1995,Qtr 2,April,16,50,32.7506,62.5883,Asia,1995
0,Afghanistan,1995,Qtr 2,April,18,0,67,124.5,Asia,3990
0,Afghanistan,1995,Qtr 2,April,27,52,67.16746499999999,131.619245,Asia,3990
0,Afghanistan,1995,Qtr 2,May,1,231,101.71068299999999,193.176968,Asia,5985
0,Afghanistan,1995,Qtr 2,May,2,300,32.5,62.5,Asia,1995
0,Afghanistan,1995,Qtr 2,May,3,8,34,65,Asia,1995
0,Afghanistan,1995,Qtr 2,May,8,6,34,65,Asia,1995
0,Afghanistan,1995,Qtr 2,May,10,242,99.795114,200.530779,Asia,5985
0,Afghanistan,1995,Qtr 2,May,11,200,32.468709,64.47606,Asia,1995
0,Afghanistan,1995,Qtr 2,May,13,3,31.984,63.266,Asia,1995
0,Afghanistan,1995,Qtr 2,May,14,24,30.959629,61.862839,Asia,1995
0,Afghanistan,1995,Qtr 2,May,16,4,34.215393,64.170792,Asia,1995
0,Afghanistan,1995,Qtr 2,May,17,6,31,64,Asia,1995
0,Afghanistan,1995,Qtr 2,May,21,20,67.887655,133.234276,Asia,3990
0,Afghanistan,1995,Qtr 2,June,3,17,36,67.666667,Asia,1995
0,Afghanistan,1995,Qtr 2,June,5,24,35.75,69,Asia,1995
0,Afghanistan,1995,Qtr 2,June,6,4,36.75,68.75,Asia,1995
0,Afghanistan,1995,Qtr 2,June,7,24,71.327402,135.357037,Asia,3990
0,Afghanistan,1995,Qtr 2,June,10,8,71.94196500000001,137.955655,Asia,3990
0,Afghanistan,1995,Qtr 2,June,12,14,70.892054,132.535254,Asia,3990
1,Afghanistan,1995,Qtr 2,June,13,6,67.635278,132.399645,Asia,3990
19,Afghanistan,1995,Qtr 2,June,15,80,98.033038,198.271685,Asia,5985
0,Afghanistan,1995,Qtr 2,June,16,6,36,67.666667,Asia,1995
0,Afghanistan,1995,Qtr 2,June,18,28,357.386895,667.482089,Asia,19950
0,Afghanistan,1995,Qtr 2,June,19,15,36,67.666667,Asia,1995
0,Afghanistan,1995,Qtr 2,June,20,56,106.67824999999999,201.875856,Asia,5985
0,Afghanistan,1995,Qtr 2,June,21,9,35.591083,67.527342,Asia,1995
0,Afghanistan,1995,Qtr 2,June,22,1,35.438343,65.936469,Asia,1995
0,Afghanistan,1995,Qtr 2,June,26,24,35.547291,65.567604,Asia,1995
0,Afghanistan,1995,Qtr 2,June,29,5,35.977897,69.651403,Asia,1995
0,Afghanistan,1995,Qtr 3,July,9,6,35.453711,66.598785,Asia,1995
0,Afghanistan,1995,Qtr 3,July,10,11,70.86655400000001,137.70776,Asia,3990
5,Afghanistan,1995,Qtr 3,July,16,29,70.584191,127.079563,Asia,3990
0,Afghanistan,1995,Qtr 3,July,20,2,35.071964,69.231267,Asia,1995
0,Afghanistan,1995,Qtr 3,July,21,1,34.210415,69.180221,Asia,1995
0,Afghanistan,1995,Qtr 3,July,23,8,35.8585,66.2258,Asia,1995
0,Afghanistan,1995,Qtr 3,July,24,174,70.951268,137.921644,Asia,3990
0,Afghanistan,1995,Qtr 3,July,25,8,104.819979,196.816001,Asia,5985
0,Afghanistan,1995,Qtr 3,August,1,24,36.123227,67.27024,Asia,1995
0,Afghanistan,1995,Qtr 3,August,2,5,35.322153,69.026974,Asia,1995
0,Afghanistan,1995,Qtr 3,August,3,19,71.185653,136.378676,Asia,3990
0,Afghanistan,1995,Qtr 3,August,5,15,35.322153,69.026974,Asia,1995
0,Afghanistan,1995,Qtr 3,August,6,40,36,67.666667,Asia,1995
0,Afghanistan,1995,Qtr 3,August,8,8,71.10579100000001,138.345828,Asia,3990
21,Afghanistan,1995,Qtr 3,August,9,21,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 3,August,11,16,35.322153,69.026974,Asia,1995
0,Afghanistan,1995,Qtr 3,August,12,9,72.155483,134.860304,Asia,3990
0,Afghanistan,1995,Qtr 3,August,13,8,35.838093,67.3106,Asia,1995
0,Afghanistan,1995,Qtr 3,August,19,2,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 3,August,20,12,34.526543,68.649757,Asia,1995
0,Afghanistan,1995,Qtr 3,August,21,10,35.470933,68.972868,Asia,1995
0,Afghanistan,1995,Qtr 3,August,22,3,69.168573,139.357438,Asia,3990
0,Afghanistan,1995,Qtr 3,August,23,60,32.164345,63.426777,Asia,1995
0,Afghanistan,1995,Qtr 3,August,27,24,34.505872,69.616528,Asia,1995
0,Afghanistan,1995,Qtr 3,August,31,4,32.164345,63.426777,Asia,1995
0,Afghanistan,1995,Qtr 3,September,4,24,140.790093,273.731,Asia,7980
0,Afghanistan,1995,Qtr 3,September,7,50,34.395614,68.866179,Asia,1995
0,Afghanistan,1995,Qtr 3,September,8,2,36.9719,68.5776,Asia,1995
0,Afghanistan,1995,Qtr 3,September,9,24,36.304873,66.861089,Asia,1995
0,Afghanistan,1995,Qtr 3,September,13,0,35.634858,69.37296,Asia,1995
0,Afghanistan,1995,Qtr 3,September,22,5,34.384152,68.93747,Asia,1995
0,Afghanistan,1995,Qtr 4,October,9,0,68.595376,124.091996,Asia,3990
10,Afghanistan,1995,Qtr 4,October,10,435,103.45780200000002,207.191771,Asia,5985
0,Afghanistan,1995,Qtr 4,October,12,19,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,October,13,1,34.531094,69.162796,Asia,1995
5,Afghanistan,1995,Qtr 4,October,15,5,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,October,16,3,34.821781,67.82502,Asia,1995
0,Afghanistan,1995,Qtr 4,October,18,8,34.417825,69.172896,Asia,1995
0,Afghanistan,1995,Qtr 4,October,21,11,34.531094,69.162796,Asia,1995
5,Afghanistan,1995,Qtr 4,October,22,5,69.062188,138.325592,Asia,3990
0,Afghanistan,1995,Qtr 4,October,25,95,34.3995,69.1646,Asia,1995
0,Afghanistan,1995,Qtr 4,October,27,43,68.953757,138.54663,Asia,3990
0,Afghanistan,1995,Qtr 4,October,28,4,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,November,3,11,34.564444,69.217222,Asia,1995
0,Afghanistan,1995,Qtr 4,November,5,54,34.385312,69.073766,Asia,1995
8,Afghanistan,1995,Qtr 4,November,8,8,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,November,10,14,34.395614,68.866179,Asia,1995
37,Afghanistan,1995,Qtr 4,November,11,56,69.062188,138.325592,Asia,3990
0,Afghanistan,1995,Qtr 4,November,12,20,34.395614,68.866179,Asia,1995
0,Afghanistan,1995,Qtr 4,November,13,1,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,November,14,1,34.395614,68.866179,Asia,1995
0,Afghanistan,1995,Qtr 4,November,18,2,34.531094,69.162796,Asia,1995
10,Afghanistan,1995,Qtr 4,November,20,13,69.062188,138.325592,Asia,3990
0,Afghanistan,1995,Qtr 4,November,22,125,68.856154,138.651427,Asia,3990
39,Afghanistan,1995,Qtr 4,November,26,39,34.531094,69.162796,Asia,1995
2,Afghanistan,1995,Qtr 4,November,27,12,103.48958300000001,207.745151,Asia,5985
0,Afghanistan,1995,Qtr 4,November,28,13,69.033604,138.51503,Asia,3990
0,Afghanistan,1995,Qtr 4,November,29,20,34.519722,69.347777,Asia,1995
0,Afghanistan,1995,Qtr 4,November,30,17,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,December,1,1,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,December,2,5,34.3995,69.1646,Asia,1995
0,Afghanistan,1995,Qtr 4,December,3,10,34,69.25,Asia,1995
0,Afghanistan,1995,Qtr 4,December,5,21,34.3995,69.1646,Asia,1995
0,Afghanistan,1995,Qtr 4,December,9,27,34.3995,69.1646,Asia,1995
0,Afghanistan,1995,Qtr 4,December,10,2,34.531094,69.162796,Asia,1995
3,Afghanistan,1995,Qtr 4,December,12,3,34.531094,69.162796,Asia,1995
2,Afghanistan,1995,Qtr 4,December,13,4,34.531094,69.162796,Asia,1995
3,Afghanistan,1995,Qtr 4,December,16,3,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,December,17,12,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,December,18,10,69.715333,138.203489,Asia,3990
2,Afghanistan,1995,Qtr 4,December,19,2,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,December,20,8,34.531094,69.162796,Asia,1995
0,Afghanistan,1995,Qtr 4,December,23,8,69.062188,138.325592,Asia,3990
0,Afghanistan,1995,Qtr 4,December,24,7,34.531094,69.162796,Asia,1995
3,Afghanistan,1996,Qtr 1,January,1,23,103.32620800000001,207.193575,Asia,5988
0,Afghanistan,1996,Qtr 1,January,2,24,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,January,3,2,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,January,7,4,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,January,8,8,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,January,10,15,98.189125,198.993597,Asia,5988
0,Afghanistan,1996,Qtr 1,January,11,4,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,January,18,1,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,January,25,1,34.531094,69.162796,Asia,1996
1,Afghanistan,1996,Qtr 1,January,26,1,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,January,29,5,69.062188,138.325592,Asia,3992
10,Afghanistan,1996,Qtr 1,January,30,10,34.4234,69.1171,Asia,1996
0,Afghanistan,1996,Qtr 1,January,31,1,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,February,1,12,69.062188,138.325592,Asia,3992
5,Afghanistan,1996,Qtr 1,February,3,7,69.062188,138.325592,Asia,3992
0,Afghanistan,1996,Qtr 1,February,5,30,69.062188,138.325592,Asia,3992
0,Afghanistan,1996,Qtr 1,February,6,12,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,February,7,10,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,February,9,10,69.062188,138.325592,Asia,3992
0,Afghanistan,1996,Qtr 1,February,12,1,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,February,14,2,34.531094,69.162796,Asia,1996
4,Afghanistan,1996,Qtr 1,February,20,7,69.062188,138.325592,Asia,3992
0,Afghanistan,1996,Qtr 1,February,22,8,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,February,24,4,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,February,25,14,103.46168800000001,207.490192,Asia,5988
0,Afghanistan,1996,Qtr 1,February,27,4,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,March,2,3,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,March,4,4,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,March,5,2,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,March,9,3,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,March,12,15,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,March,19,5,31,62.5,Asia,1996
0,Afghanistan,1996,Qtr 1,March,22,41,103.35399400000001,207.444496,Asia,5988
18,Afghanistan,1996,Qtr 1,March,24,18,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,March,26,52,68.93059400000001,138.327396,Asia,3992
1,Afghanistan,1996,Qtr 1,March,27,1,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,March,29,4,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,March,30,4,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 1,March,31,3,69.062188,138.325592,Asia,3992
123,Afghanistan,1996,Qtr 2,April,1,123,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,April,3,1,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,April,5,10,103.59328200000002,207.488388,Asia,5988
7,Afghanistan,1996,Qtr 2,April,6,7,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,April,7,12,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,April,8,24,33.582231,63.67462,Asia,1996
0,Afghanistan,1996,Qtr 2,April,9,1,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,April,12,39,68.633218,133.343688,Asia,3992
0,Afghanistan,1996,Qtr 2,April,13,23,103.372319,207.452792,Asia,5988
0,Afghanistan,1996,Qtr 2,April,14,2,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,April,16,18,34.5,62,Asia,1996
0,Afghanistan,1996,Qtr 2,April,17,85,68.531094,134.162796,Asia,3992
0,Afghanistan,1996,Qtr 2,April,19,4,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,April,20,2,34.531094,69.162796,Asia,1996
24,Afghanistan,1996,Qtr 2,April,22,37,69.031094,138.579463,Asia,3992
1,Afghanistan,1996,Qtr 2,April,30,1,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,May,1,40,34.95455,70.914272,Asia,1996
3,Afghanistan,1996,Qtr 2,May,2,3,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,May,4,1,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,May,6,2,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,May,10,18,33,65,Asia,1996
0,Afghanistan,1996,Qtr 2,May,12,2,34.3995,69.1646,Asia,1996
5,Afghanistan,1996,Qtr 2,May,17,5,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,May,20,50,69.062188,138.325592,Asia,3992
0,Afghanistan,1996,Qtr 2,May,21,24,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,May,24,3,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,May,25,15,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,May,27,14,34.179688,61.158105,Asia,1996
2,Afghanistan,1996,Qtr 2,May,30,56,103.05061,203.663731,Asia,5988
0,Afghanistan,1996,Qtr 2,June,1,30,34.2721,69.3037,Asia,1996
0,Afghanistan,1996,Qtr 2,June,7,1,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,June,12,5,34.531094,69.162796,Asia,1996
0,Afghanistan,1996,Qtr 2,June,13,28,206.59301900000003,414.915392,Asia,11976
